7,系统,0.296,29800,-0.016,0.343,-0.047,正常,2021-06-09-11-21-59
8,系统,0.251,29400,-0.045,0.343,-0.092,正常,2021-06-09-11-41-38
9,系统,0.247,20700,-0.004,0.343,-0.096,跌停,2021-06-09-12-00-39
10,系统,0.247,0,+0.000,0.343,-0.096,跌停,2021-06-09-12-21-25
11,系统,0.251,0,+0.004,0.343,-0.092,正常,2021-06-09-12-45-21
12,系统,0.247,0,-0.004,0.343,-0.096,跌停,2021-06-09-13-04-23
13,系统,0.247,0,+0.000,0.343,-0.096,跌停,2021-06-09-13-25-53
14,系统,0.266,0,+0.019,0.343,-0.077,正常,2021-06-09-13-43-51
15,系统,0.274,0,+0.008,0.343,-0.069,正常,2021-06-09-14-03-51
16,系统,0.318,0,+0.044,0.343,-0.025,正常,2021-06-09-14-23-55
17,系统,0.330,0,+0.012,0.343,+0.013,正常,2021-06-09-14-43-55
18,系统,0.300,2100,-0.030,0.343,-0.043,正常,2021-06-09-15-03-46
19,系统,0.347,1900,+0.047,0.343,+0.004,正常,2021-06-09-15-23-45
20,系统,0.327,3200,-0.020,0.343,-0.016,正常,2021-06-09-15-45-17
21,系统,0.315,4200,-0.012,0.343,-0.028,正常,2021-06-09-16-03-42
22,系统,0.309,4200,-0.006,0.343,-0.034,正常,2021-06-09-16-23-42
23,系统,0.346,3200,+0.037,0.343,+0.003,正常,2021-06-09-16-43-42
24,系统,0.381,9300,+0.035,0.343,+0.038,正常,2021-06-09-17-03-42
25,系统,0.387,18700,+0.006,0.343,+0.044,正常,2021-06-09-17-23-42
26,系统,0.380,22700,-0.007,0.343,+0.037,正常,2021-06-09-17-43-42
27,系统,0.333,24600,-0.047,0.343,-0.010,正常,2021-06-09-18-03-42
28,系统,0.372,24600,+0.039,0.343,+0.029,正常,2021-06-09-18-23-42
29,系统,0.388,24600,+0.016,0.343,+0.045,正常,2021-06-09-18-43-42
30,系统,0.344,25600,-0.044,0.343,+0.001,正常,2021-06-09-19-03-42
31,系统,0.378,25600,+0.034,0.343,+0.035,正常,2021-06-09-19-23-42
33,系统,0.335,25600,-0.043,0.343,-0.008,正常,2021-06-09-20-03-42
34,系统,0.379,25600,+0.044,0.343,+0.036,正常,2021-06-09-20-23-42
35,系统,0.349,25600,-0.030,0.343,+0.006,正常,2021-06-09-20-43-42
38,系统,0.296,24300,-0.025,0.343,-0.047,正常,2021-06-09-21-43-42
43,系统,0.264,2000,+0.017,0.343,-0.079,正常,2021-06-09-23-38-59
44,系统,0.247,2900,-0.017,0.343,-0.096,跌停,2021-06-09-23-43-42
45,系统,0.211,0,-0.036,0.247,-0.036,正常,2021-06-10-09-03-54
46,系统,0.229,1800,+0.018,0.247,-0.018,正常,2021-06-10-09-23-52
47,系统,0.181,0,-0.048,0.247,-0.066,正常,2021-06-10-09-43-44
48,系统,0.173,0,-0.008,0.247,-0.074,跌停,2021-06-10-10-03-42
49,系统,0.210,0,+0.037,0.247,-0.037,正常,2021-06-10-10-23-51
50,系统,0.201,0,-0.009,0.247,-0.046,正常,2021-06-10-10-43-46
51,系统,0.213,0,+0.012,0.247,-0.034,正常,2021-06-10-11-03-52
52,系统,0.181,0,-0.032,0.247,-0.066,正常,2021-06-10-11-23-53
53,系统,0.184,0,+0.003,0.247,-0.063,正常,2021-06-10-11-43-43
54,系统,0.180,0,-0.004,0.247,-0.067,正常,2021-06-10-12-03-55
55,系统,0.207,0,+0.027,0.247,-0.040,正常,2021-06-10-12-23-48
56,系统,0.209,0,+0.002,0.247,-0.038,正常,2021-06-10-12-43-52
57,系统,0.205,0,-0.004,0.247,-0.042,正常,2021-06-10-13-03-49
58,系统,0.178,0,-0.027,0.247,-0.069,正常,2021-06-10-13-23-54
59,系统,0.173,0,-0.005,0.247,-0.074,跌停,2021-06-10-13-43-49
60,系统,0.183,0,+0.010,0.247,-0.064,正常,2021-06-10-14-03-48
61,系统,0.173,0,-0.010,0.247,-0.074,跌停,2021-06-10-14-23-44
62,系统,0.183,0,+0.010,0.247,-0.064,正常,2021-06-10-14-43-53
63,系统,0.173,0,-0.010,0.247,-0.074,跌停,2021-06-10-15-03-54
64,系统,0.173,0,+0.000,0.247,-0.074,跌停,2021-06-10-15-23-50
65,系统,0.223,1900,+0.050,0.247,-0.024,正常,2021-06-10-15-43-59
66,系统,0.224,2400,+0.001,0.247,-0.023,正常,2021-06-10-16-03-51
67,系统,0.176,1400,-0.048,0.247,-0.071,正常,2021-06-10-16-29-49
68,系统,0.173,0,-0.003,0.247,-0.074,跌停,2021-06-10-16-43-51
69,系统,0.194,0,+0.021,0.247,-0.053,正常,2021-06-10-17-04-54
70,系统,0.218,0,+0.024,0.247,-0.029,正常,2021-06-10-17-23-50
71,系统,0.208,0,-0.010,0.247,-0.039,正常,2021-06-10-17-43-50
72,系统,0.179,0,-0.029,0.247,-0.068,正常,2021-06-10-18-03-52
73,系统,0.212,0,+0.033,0.247,-0.035,正常,2021-06-10-18-23-44
74,系统,0.253,0,+0.041,0.247,+0.006,正常,2021-06-10-18-43-44
75,系统,0.297,2900,+0.044,0.247,+0.050,正常,2021-06-10-19-03-48
76,系统,0.249,7100,-0.048,0.247,+0.002,正常,2021-06-10-19-23-50
77,系统,0.241,6300,-0.008,0.247,-0.006,正常,2021-06-10-19-43-47
78,系统,0.216,5100,-0.025,0.247,-0.031,正常,2021-06-10-20-03-52
79,系统,0.182,0,-0.034,0.247,-0.065,正常,2021-06-10-20-23-44
80,系统,0.173,0,-0.009,0.247,-0.074,跌停,2021-06-10-20-43-47
81,系统,0.217,0,+0.044,0.247,-0.030,正常,2021-06-10-21-03-54
82,系统,0.213,0,-0.004,0.247,-0.034,正常,2021-06-10-21-23-54
83,系统,0.195,0,-0.018,0.247,-0.052,正常,2021-06-10-21-43-53
84,系统,0.173,0,-0.022,0.247,-0.074,跌停,2021-06-10-22-03-55
85,系统,0.219,0,+0.046,0.247,-0.028,正常,2021-06-10-22-23-57
86,系统,0.197,0,-0.022,0.247,-0.050,正常,2021-06-10-22-43-50
87,系统,0.240,1500,+0.043,0.247,-0.007,正常,2021-06-10-23-03-52
88,系统,0.216,4300,-0.024,0.247,-0.031,正常,2021-06-10-23-23-58
89,系统,0.173,4300,-0.043,0.247,-0.074,跌停,2021-06-10-23-44-03
90,系统,0.190,3300,+0.017,0.173,+0.017,正常,2021-06-11-09-03-46
91,系统,0.157,1500,-0.033,0.173,-0.016,正常,2021-06-11-09-23-58
92,系统,0.152,0,-0.005,0.173,-0.021,跌停,2021-06-11-09-43-42
93,系统,0.152,0,+0.000,0.173,-0.021,跌停,2021-06-11-10-03-46
94,系统,0.194,0,+0.042,0.173,+0.021,涨停,2021-06-11-10-23-47
95,系统,0.187,3100,-0.007,0.173,+0.014,正常,2021-06-11-10-43-49
96,系统,0.193,3100,+0.006,0.173,+0.020,正常,2021-06-11-11-03-46
97,系统,0.194,5800,+0.001,0.173,+0.021,涨停,2021-06-11-11-23-46
98,系统,0.194,11800,+0.000,0.173,+0.021,涨停,2021-06-11-11-43-49
99,系统,0.194,11800,+0.000,0.173,+0.021,涨停,2021-06-11-12-03-50
100,系统,0.194,12800,+0.000,0.173,+0.021,涨停,2021-06-11-12-23-49
101,系统,0.194,13800,+0.000,0.173,+0.021,涨停,2021-06-11-12-43-50
102,系统,0.188,15200,-0.006,0.173,+0.015,正常,2021-06-11-13-03-53
103,系统,0.194,14200,+0.006,0.173,+0.021,涨停,2021-06-11-13-23-44
104,系统,0.174,14200,-0.020,0.173,+0.001,正常,2021-06-11-13-43-56
105,系统,0.187,14200,+0.013,0.173,+0.014,正常,2021-06-11-14-03-50
