4050,系统,0.963,100000,-0.037,1.000,-0.037,正常,2021-09-07-09-01-05
4051,系统,0.945,99500,-0.018,1.000,-0.055,正常,2021-09-07-09-21-14
4052,系统,0.979,98100,+0.034,1.000,-0.021,正常,2021-09-07-09-41-14
4053,系统,1.010,98100,+0.031,1.000,+0.010,正常,2021-09-07-10-01-07
4054,系统,1.056,97100,+0.046,1.000,+0.056,正常,2021-09-07-10-21-16
4055,系统,1.142,97100,+0.086,1.000,+0.142,正常,2021-09-07-10-41-01
4056,系统,1.174,97100,+0.032,1.000,+0.174,正常,2021-09-07-11-01-13
4057,系统,1.190,97100,+0.016,1.000,+0.190,涨停,2021-09-07-11-21-15
4058,系统,1.190,97500,+0.000,1.000,+0.190,涨停,2021-09-07-11-41-09
4059,系统,1.190,98500,+0.000,1.000,+0.190,涨停,2021-09-07-12-01-17
4060,系统,1.156,98500,-0.034,1.000,+0.156,正常,2021-09-07-12-21-17
4061,系统,1.190,98500,+0.034,1.000,+0.190,涨停,2021-09-07-12-41-05
4062,系统,1.190,98500,+0.000,1.000,+0.190,涨停,2021-09-07-13-01-15
4063,系统,1.190,98400,+0.000,1.000,+0.190,涨停,2021-09-07-13-21-13
4064,系统,1.174,98400,-0.016,1.000,+0.174,正常,2021-09-07-13-41-04
4065,系统,1.190,98400,+0.016,1.000,+0.190,涨停,2021-09-07-14-01-09
4066,系统,1.165,98400,-0.025,1.000,+0.165,正常,2021-09-07-14-21-07
4067,系统,1.190,98400,+0.025,1.000,+0.190,涨停,2021-09-07-14-41-09
4068,系统,1.190,98400,+0.000,1.000,+0.190,涨停,2021-09-07-15-01-12
4069,系统,1.190,98400,+0.000,1.000,+0.190,涨停,2021-09-07-15-21-04
4070,系统,1.190,98400,+0.000,1.000,+0.190,涨停,2021-09-07-15-41-10
4071,系统,1.189,98400,-0.001,1.000,+0.189,正常,2021-09-07-16-01-08
4072,系统,1.116,98400,-0.073,1.000,+0.116,正常,2021-09-07-16-21-12
4073,系统,1.101,98400,-0.015,1.000,+0.101,正常,2021-09-07-16-41-05
4074,系统,1.065,98400,-0.036,1.000,+0.065,正常,2021-09-07-17-01-08
4075,系统,1.077,98400,+0.012,1.000,+0.077,正常,2021-09-07-17-21-15
4076,系统,1.137,98400,+0.060,1.000,+0.137,正常,2021-09-07-17-41-08
4077,系统,1.080,98400,-0.057,1.000,+0.080,正常,2021-09-07-18-01-11
4078,系统,1.030,98400,-0.050,1.000,+0.030,正常,2021-09-07-18-21-09
4079,系统,0.948,98400,-0.082,1.000,-0.052,正常,2021-09-07-18-41-14
4080,系统,0.866,96000,-0.082,1.000,-0.134,正常,2021-09-07-19-01-04
4081,系统,0.912,89300,+0.046,1.000,-0.088,正常,2021-09-07-19-21-14
4082,系统,0.978,90000,+0.066,1.000,-0.022,正常,2021-09-07-19-41-01
4083,系统,0.978,90600,+0.000,1.000,-0.022,正常,2021-09-07-20-01-16
4084,系统,1.055,92500,+0.077,1.000,+0.055,正常,2021-09-07-20-21-10
4085,系统,1.088,93200,+0.033,1.000,+0.088,正常,2021-09-07-20-41-12
4086,系统,0.990,92300,-0.098,1.000,-0.010,正常,2021-09-07-21-01-15
4087,系统,1.090,92300,+0.100,1.000,+0.090,正常,2021-09-07-21-21-13
4088,系统,0.997,93600,-0.093,1.000,-0.003,正常,2021-09-07-21-41-03
4089,系统,1.034,92600,+0.037,1.000,+0.034,正常,2021-09-07-22-01-05
4090,系统,1.104,92600,+0.070,1.000,+0.104,正常,2021-09-07-22-21-15
4091,系统,1.023,92900,-0.081,1.000,+0.023,正常,2021-09-07-22-41-07
4092,系统,0.947,92900,-0.076,1.000,-0.053,正常,2021-09-07-23-01-14
4093,系统,0.861,90800,-0.086,1.000,-0.139,正常,2021-09-07-23-21-11
4094,系统,0.959,89200,+0.098,1.000,-0.041,正常,2021-09-07-23-41-10
4095,系统,0.864,90300,-0.095,0.959,-0.095,正常,2021-09-08-09-01-03
4096,系统,0.873,91100,+0.009,0.959,-0.086,正常,2021-09-08-09-21-08
4097,系统,0.786,86100,-0.087,0.959,-0.173,跌停,2021-09-08-09-41-05
4098,系统,0.886,49200,+0.100,0.959,-0.073,正常,2021-09-08-10-01-10
4099,系统,0.980,51100,+0.094,0.959,+0.021,正常,2021-09-08-10-21-10
