245,0.093,700,0.063,2021-06-14-15-43-46
246,0.095,700,0.063,2021-06-14-16-03-52
247,0.063,700,0.063,2021-06-14-16-23-49
248,0.063,700,0.063,2021-06-14-16-43-44
249,0.063,700,0.063,2021-06-14-17-03-44
250,0.108,700,0.063,2021-06-14-17-23-46
251,0.102,700,0.063,2021-06-14-17-43-45
252,0.071,700,0.063,2021-06-14-18-03-43
253,0.080,700,0.063,2021-06-14-18-23-45
254,0.112,700,0.063,2021-06-14-18-43-47
255,0.117,700,0.063,2021-06-14-19-03-45
274,0.087,500,0.087,2021-06-15-10-31-25
275,0.087,900,0.087,2021-06-15-10-43-44
276,0.087,900,0.087,2021-06-15-11-03-44
277,0.100,900,0.087,2021-06-15-11-23-56
278,0.100,900,0.087,2021-06-15-11-43-56
279,0.138,900,0.087,2021-06-15-12-03-50
320,0.080,1000,0.080,2021-06-16-10-43-58
321,0.088,1000,0.080,2021-06-16-11-03-47
322,0.100,1000,0.080,2021-06-16-11-23-57
323,0.080,1000,0.080,2021-06-16-11-44-02
324,0.080,1000,0.080,2021-06-16-12-03-58
325,0.102,1000,0.080,2021-06-16-12-24-09
326,0.080,1000,0.080,2021-06-16-12-43-59
327,0.105,1000,0.080,2021-06-16-13-03-56
328,0.091,1000,0.080,2021-06-16-13-24-01
329,0.111,1000,0.080,2021-06-16-13-43-54
330,0.080,1000,0.080,2021-06-16-14-03-46
331,0.080,1000,0.080,2021-06-16-14-23-54
332,0.101,1000,0.080,2021-06-16-14-43-59
333,0.080,1000,0.080,2021-06-16-15-04-03
334,0.097,1000,0.080,2021-06-16-15-23-55
335,0.112,1000,0.080,2021-06-16-15-43-50
364,0.064,1000,0.064,2021-06-17-10-23-49
365,0.064,1000,0.064,2021-06-17-10-43-44
366,0.096,1000,0.064,2021-06-17-11-03-54
410,0.049,1000,0.049,2021-06-18-10-43-53
411,0.049,1000,0.049,2021-06-18-11-03-53
412,0.049,1000,0.049,2021-06-18-11-23-50
413,0.049,1000,0.049,2021-06-18-11-43-56
414,0.052,1000,0.049,2021-06-18-12-03-46
415,0.049,1000,0.049,2021-06-18-12-24-04
416,0.049,1000,0.049,2021-06-18-12-43-54
417,0.049,1000,0.049,2021-06-18-13-03-42
418,0.076,1000,0.049,2021-06-18-13-23-48
419,0.063,1000,0.049,2021-06-18-13-43-49
420,0.049,1000,0.049,2021-06-18-14-03-43
421,0.072,1000,0.049,2021-06-18-14-23-55
422,0.049,1000,0.049,2021-06-18-14-44-04
423,0.049,1000,0.049,2021-06-18-15-04-03
424,0.049,1000,0.049,2021-06-18-15-23-53
425,0.079,1000,0.049,2021-06-18-15-43-50
453,0.069,200,0.069,2021-06-19-10-04-04
454,0.084,200,0.069,2021-06-19-10-23-56
455,0.089,200,0.069,2021-06-19-10-44-05
457,0.086,100,0.069,2021-06-19-11-23-49
458,0.069,100,0.069,2021-06-19-11-43-44
459,0.069,100,0.069,2021-06-19-12-03-55
460,0.077,100,0.069,2021-06-19-12-23-55
461,0.069,100,0.069,2021-06-19-12-44-00
462,0.069,100,0.069,2021-06-19-13-04-00
463,0.089,100,0.069,2021-06-19-13-23-57
587,0.062,1000,0.062,2021-06-22-09-43-43
588,0.062,1000,0.062,2021-06-22-10-03-45
589,0.100,1000,0.062,2021-06-22-10-23-52
590,0.062,1000,0.062,2021-06-22-10-43-47
591,0.062,1000,0.062,2021-06-22-11-03-53
592,0.062,1000,0.062,2021-06-22-11-23-43
593,0.062,1000,0.062,2021-06-22-11-43-49
594,0.078,1000,0.062,2021-06-22-12-03-48
595,0.068,1000,0.062,2021-06-22-12-23-54
596,0.062,1000,0.062,2021-06-22-12-43-55
597,0.062,1000,0.062,2021-06-22-13-04-00
598,0.062,1000,0.062,2021-06-22-13-23-49
599,0.083,1000,0.062,2021-06-22-13-43-55
600,0.062,1000,0.062,2021-06-22-14-03-50
601,0.088,1000,0.062,2021-06-22-14-23-51
602,0.062,1000,0.062,2021-06-22-14-43-58
603,0.066,1000,0.062,2021-06-22-15-03-45
604,0.078,1000,0.062,2021-06-22-15-23-51
605,0.081,1000,0.062,2021-06-22-15-43-46
606,0.100,1000,0.062,2021-06-22-16-03-53
631,0.078,1000,0.047,2021-06-23-09-23-48
733,0.088,1000,0.074,2021-06-25-13-23-45
734,0.074,1000,0.074,2021-06-25-13-43-52
735,0.074,1000,0.074,2021-06-25-14-03-49
736,0.113,1000,0.074,2021-06-25-14-23-59
737,0.120,1000,0.074,2021-06-25-14-43-49
740,0.089,1000,0.074,2021-06-25-15-43-46
741,0.074,1000,0.074,2021-06-25-16-03-44
742,0.074,1000,0.074,2021-06-25-16-23-54
743,0.120,1000,0.074,2021-06-25-16-43-52
772,0.058,1000,0.058,2021-06-26-11-23-50
773,0.073,1000,0.058,2021-06-26-11-43-46
774,0.067,1000,0.058,2021-06-26-12-03-53
775,0.090,1000,0.058,2021-06-26-12-23-56
856,0.098,1000,0.098,2021-06-28-09-23-50
857,0.098,1000,0.098,2021-06-28-09-43-44
858,0.120,1000,0.098,2021-06-28-10-03-51
860,0.098,1000,0.098,2021-06-28-10-43-48
861,0.098,1000,0.098,2021-06-28-11-03-58
862,0.109,1000,0.098,2021-06-28-11-23-44
863,0.098,1000,0.098,2021-06-28-11-43-48
864,0.119,1000,0.098,2021-06-28-12-04-01
865,0.120,1000,0.098,2021-06-28-12-23-58
901,0.084,1000,0.084,2021-06-29-09-23-57
902,0.084,1000,0.084,2021-06-29-09-43-51
903,0.084,1000,0.084,2021-06-29-10-03-57
904,0.088,1000,0.084,2021-06-29-10-23-54
905,0.125,1000,0.084,2021-06-29-10-43-45
906,0.128,1000,0.084,2021-06-29-11-03-48
947,0.141,1000,0.115,2021-06-30-09-43-56
993,0.081,1000,0.081,2021-07-01-10-03-51
994,0.106,1000,0.081,2021-07-01-10-23-51
995,0.082,1000,0.081,2021-07-01-10-43-58
996,0.085,1000,0.081,2021-07-01-11-03-49
997,0.081,1000,0.081,2021-07-01-11-23-54
998,0.081,1000,0.081,2021-07-01-11-43-51
999,0.081,1000,0.081,2021-07-01-12-04-04
1000,0.110,1000,0.081,2021-07-01-12-24-00
1001,0.111,1000,0.081,2021-07-01-12-43-55
1002,0.108,1000,0.081,2021-07-01-13-03-48
1003,0.135,1000,0.081,2021-07-01-13-23-49
1004,0.118,1000,0.081,2021-07-01-13-43-49
1005,0.144,1000,0.081,2021-07-01-14-03-54
1006,0.150,1000,0.081,2021-07-01-14-23-59
1082,0.107,1000,0.107,2021-07-03-09-41-12
1083,0.127,1000,0.107,2021-07-03-10-01-15
1084,0.107,1000,0.107,2021-07-03-10-21-03
1085,0.107,1000,0.107,2021-07-03-10-41-23
1086,0.151,1000,0.107,2021-07-03-11-01-15
1217,0.125,1000,0.125,2021-07-06-09-41-14
1218,0.125,1000,0.125,2021-07-06-10-01-15
1219,0.163,1000,0.125,2021-07-06-10-21-17
