3563,0.710,1000,0.682,2021-08-27-11-41-15
3564,0.728,1000,0.682,2021-08-27-12-01-08
3565,0.762,1000,0.682,2021-08-27-12-21-03
3566,0.720,1000,0.682,2021-08-27-12-41-09
3567,0.763,1000,0.682,2021-08-27-13-01-12
3568,0.791,1000,0.682,2021-08-27-13-21-16
3569,0.692,1000,0.682,2021-08-27-13-41-07
3570,0.682,1000,0.682,2021-08-27-14-01-01
3571,0.769,1000,0.682,2021-08-27-14-21-04
3572,0.771,1000,0.682,2021-08-27-14-41-02
3573,0.811,1000,0.682,2021-08-27-15-01-06
3574,0.901,1000,0.682,2021-08-27-15-21-14
3622,0.662,1000,0.662,2021-08-28-16-21-13
3623,0.662,1000,0.662,2021-08-28-16-41-14
3624,0.662,1000,0.662,2021-08-28-17-01-12
3625,0.681,1000,0.662,2021-08-28-17-21-11
3626,0.687,1000,0.662,2021-08-28-17-41-02
3627,0.732,1000,0.662,2021-08-28-18-01-07
3628,0.765,1000,0.662,2021-08-28-18-21-02
3629,0.749,1000,0.662,2021-08-28-18-41-01
3630,0.752,1000,0.662,2021-08-28-19-01-08
3631,0.845,1000,0.662,2021-08-28-19-21-15
3710,0.737,1000,0.737,2021-08-30-15-41-09
3711,0.811,1000,0.737,2021-08-30-16-01-16
3712,0.788,1000,0.737,2021-08-30-16-21-08
3713,0.766,1000,0.737,2021-08-30-16-41-14
3714,0.744,1000,0.737,2021-08-30-17-01-11
3715,0.737,1000,0.737,2021-08-30-17-21-01
3716,0.827,1000,0.737,2021-08-30-17-41-14
3717,0.877,1000,0.737,2021-08-30-18-01-08
3718,0.939,1000,0.737,2021-08-30-18-21-09
3724,0.737,1000,0.737,2021-08-30-20-21-03
3725,0.769,1000,0.737,2021-08-30-20-41-05
3726,0.863,1000,0.737,2021-08-30-21-01-16
3727,0.892,1000,0.737,2021-08-30-21-21-14
3743,0.833,1000,0.755,2021-08-31-11-41-13
3744,0.835,1000,0.755,2021-08-31-12-01-12
3745,0.900,1000,0.755,2021-08-31-12-21-15
3746,0.941,1000,0.755,2021-08-31-12-41-12
