109,0.117,300,0.109,2021-06-11-15-23-47
110,0.111,300,0.109,2021-06-11-15-43-51
111,0.109,300,0.109,2021-06-11-16-03-49
112,0.109,300,0.109,2021-06-11-16-23-52
113,0.110,300,0.109,2021-06-11-16-43-51
114,0.109,300,0.109,2021-06-11-17-03-45
115,0.116,300,0.109,2021-06-11-17-23-55
116,0.119,300,0.109,2021-06-11-17-43-43
117,0.115,300,0.109,2021-06-11-18-03-51
118,0.113,300,0.109,2021-06-11-18-23-53
119,0.114,300,0.109,2021-06-11-18-43-54
120,0.114,300,0.109,2021-06-11-19-04-00
121,0.109,300,0.109,2021-06-11-19-24-00
122,0.110,300,0.109,2021-06-11-19-43-56
123,0.116,300,0.109,2021-06-11-20-03-56
124,0.109,300,0.109,2021-06-11-20-23-51
125,0.115,300,0.109,2021-06-11-20-43-50
126,0.109,300,0.109,2021-06-11-21-03-46
127,0.109,300,0.109,2021-06-11-21-23-45
128,0.109,300,0.109,2021-06-11-21-44-04
129,0.109,300,0.109,2021-06-11-22-03-59
130,0.118,300,0.109,2021-06-11-22-23-49
131,0.128,300,0.109,2021-06-11-22-43-45
132,0.138,300,0.109,2021-06-11-23-03-56
133,0.146,300,0.109,2021-06-11-23-23-54
134,0.150,300,0.109,2021-06-11-23-43-53
1535,0.046,1000,0.046,2021-07-13-10-41-16
1536,0.055,1000,0.046,2021-07-13-11-01-10
1537,0.055,1000,0.046,2021-07-13-11-21-07
1538,0.056,1000,0.046,2021-07-13-11-41-19
1539,0.058,1000,0.046,2021-07-13-12-01-10
1809,0.027,1000,0.027,2021-07-19-12-01-04
1810,0.033,1000,0.027,2021-07-19-12-21-06
1811,0.034,1000,0.027,2021-07-19-12-41-07
1812,0.027,1000,0.027,2021-07-19-13-01-09
1813,0.030,1000,0.027,2021-07-19-13-21-16
1814,0.034,1000,0.027,2021-07-19-13-41-07
1815,0.029,1000,0.027,2021-07-19-14-01-02
1816,0.037,1000,0.027,2021-07-19-14-21-06
1817,0.038,1000,0.027,2021-07-19-14-41-15
1818,0.030,1000,0.027,2021-07-19-15-01-14
1819,0.036,1000,0.027,2021-07-19-15-21-06
1820,0.032,1000,0.027,2021-07-19-15-41-10
1821,0.027,1000,0.027,2021-07-19-16-01-13
1822,0.030,1000,0.027,2021-07-19-16-21-13
1823,0.027,1000,0.027,2021-07-19-16-41-03
1824,0.032,1000,0.027,2021-07-19-17-01-03
1825,0.027,1000,0.027,2021-07-19-17-21-14
1826,0.027,1000,0.027,2021-07-19-17-41-16
1827,0.027,1000,0.027,2021-07-19-18-01-15
1828,0.027,1000,0.027,2021-07-19-18-21-15
1829,0.027,1000,0.027,2021-07-19-18-41-08
1830,0.027,1000,0.027,2021-07-19-19-01-04
1831,0.027,1000,0.027,2021-07-19-19-21-01
1832,0.030,1000,0.027,2021-07-19-19-41-07
1833,0.029,1000,0.027,2021-07-19-20-01-09
1834,0.027,1000,0.027,2021-07-19-20-21-02
1835,0.027,1000,0.027,2021-07-19-20-41-10
1836,0.027,1000,0.027,2021-07-19-21-01-08
1837,0.034,1000,0.027,2021-07-19-21-21-02
1899,0.034,1000,0.034,2021-07-21-12-01-03
1900,0.034,1000,0.034,2021-07-21-12-21-09
1901,0.036,1000,0.034,2021-07-21-12-41-01
1902,0.035,1000,0.034,2021-07-21-13-01-05
1903,0.039,1000,0.034,2021-07-21-13-21-08
1904,0.042,1000,0.034,2021-07-21-13-41-06
1905,0.050,1000,0.034,2021-07-21-14-01-01
1906,0.049,1000,0.034,2021-07-21-14-21-12
1907,0.054,1000,0.034,2021-07-21-14-41-04
1983,0.030,1000,0.027,2021-07-23-10-01-04
1984,0.027,1000,0.027,2021-07-23-10-21-10
1985,0.031,1000,0.027,2021-07-23-10-41-14
1986,0.030,1000,0.027,2021-07-23-11-01-07
1987,0.027,1000,0.027,2021-07-23-11-21-11
1988,0.027,1000,0.027,2021-07-23-11-41-10
